tool,formula,variables,formula_id,output,time
NUSMV_v260,((G(((s) | (!q)))) & (G(((F(!p)) | (F(q))))) & (G(((!r) | (((!p) & (G(!s)))))))),#r#s#p#q,5923,SAT,0.03
all,(G(Fp3|F!p2)&G(p1|!p3)&G(!p0|(!p2&G!p1))&((Fp2&p0)|GF(p0&Fp1))),#r#s#p#q,5924,DIFF-SAT-UNSAT,no-time
SPIN_v651,(([](((s) || (!q)))) && ([](((<>(!p)) || (<>(q))))) && ([](((!r) || (((!p) && ([](!s))))))) && (((((r) && (<>(p)))) || ([](<>(((r) && (<>(s))))))))),#r#s#p#q,5924,UNSAT,0.03
NUSMV_v260,((G(((s) | (!q)))) & (G(((F(!p)) | (F(q))))) & (G(((!r) | (((!p) & (G(!s))))))) & (((((r) & (F(p)))) | (G(F(((r) & (F(s))))))))),#r#s#p#q,5924,SAT,0.03
all,(G(Fp3|F!p2)&G(p1|!p3)&G(!p0|(!p2&G!p1))&((p0&Fp1)|F(p0&Xp2))),#r#s#p#q,5925,SAT,no-time
SPIN_v651,(([](((s) || (!q)))) && ([](((<>(!p)) || (<>(q))))) && (((((r) && (<>(s)))) || (<>(((r) && (X(p))))))) && ([](((!r) || (((!p) && ([](!s)))))))),#r#s#p#q,5925,SAT,0.03
NUSMV_v260,((G(((s) | (!q)))) & (G(((F(!p)) | (F(q))))) & (((((r) & (F(s)))) | (F(((r) & (X(p))))))) & (G(((!r) | (((!p) & (G(!s)))))))),#r#s#p#q,5925,SAT,0.03
all,(G(Fp3|F!p2)&G(p1|!p3)&G(!p0|(!p2&G!p1))&(F(p0&Fp1)WF(p2&G!p3))),#r#s#p#q,5926,SAT,no-time
SPIN_v651,(([](((s) || (!q)))) && ([](((<>(!p)) || (<>(q))))) && ([](((!r) || (((!p) && ([](!s))))))) && (((<>(((p) && ([](!q))))) || ([](<>(((r) && (<>(s))))))))),#r#s#p#q,5926,SAT,0.03
NUSMV_v260,((G(((s) | (!q)))) & (G(((F(!p)) | (F(q))))) & (G(((!r) | (((!p) & (G(!s))))))) & (((F(((p) & (G(!q))))) | (G(F(((r) & (F(s))))))))),#r#s#p#q,5926,SAT,0.03
all,(X((p0&Fp1)|F(p0&Xp2))&G(Fp3|F!p2)&G(p1|!p3)&G(!p0|(!p2&G!p1))),#r#s#p#q,5927,SAT,no-time
SPIN_v651,(([](((s) || (!q)))) && ([](((<>(!p)) || (<>(q))))) && ([](((!r) || (((!p) && ([](!s))))))) && (X(((((r) && (<>(s)))) || (<>(((r) && (X(p))))))))),#r#s#p#q,5927,SAT,0.03
NUSMV_v260,((G(((s) | (!q)))) & (G(((F(!p)) | (F(q))))) & (G(((!r) | (((!p) & (G(!s))))))) & (X(((((r) & (F(s)))) | (F(((r) & (X(p))))))))),#r#s#p#q,5927,SAT,0.03
all,(G(Fp3|F!p2)&(X(p2&G!p3)U((p2&G!p1)|F(p0&Fp1)))&G(p1|!p3)&G(!p0|(!p2&G!p1))),#r#s#p#q,5928,SAT,no-time
SPIN_v651,(([](((s) || (!q)))) && ([](((<>(!p)) || (<>(q))))) && ([](((!r) || (((!p) && ([](!s))))))) && (((X(((p) && ([](!q))))) U (((((p) && ([](!s)))) || (<>(((r) && (<>(s)))))))))),#r#s#p#q,5928,SAT,0.03
NUSMV_v260,((G(((s) | (!q)))) & (G(((F(!p)) | (F(q))))) & (G(((!r) | (((!p) & (G(!s))))))) & (((X(((p) & (G(!q))))) U (((((p) & (G(!s)))) | (F(((r) & (F(s)))))))))),#r#s#p#q,5928,SAT,0.03
all,(G(Fp3|F!p2)&X((p2&G!p1)|(GFp1&Gp0))&G(p1|!p3)&G(!p0|(!p2&G!p1))),#r#s#p#q,5929,SAT,no-time
SPIN_v651,(([](((s) || (!q)))) && ([](((<>(!p)) || (<>(q))))) && ([](((!r) || (((!p) && ([](!s))))))) && (X(((((p) && ([](!s)))) || ((([](r)) && ([](<>(s))))))))),#r#s#p#q,5929,SAT,0.03
NUSMV_v260,((G(((s) | (!q)))) & (G(((F(!p)) | (F(q))))) & (G(((!r) | (((!p) & (G(!s))))))) & (X(((((p) & (G(!s)))) | (((G(r)) & (G(F(s))))))))),#r#s#p#q,5929,SAT,0.03
all,(G(Fp3|F!p2)&G(p1|!p3)&G(!p0|(!p2&G!p1))&(F(p2&Gp0)|FG((p0&Fp1)|F(p0&Xp2)))),#r#s#p#q,5930,DIFF,no-time
SPIN_v651,(([](((s) || (!q)))) && ([](((<>(!p)) || (<>(q))))) && ([](((!r) || (((!p) && ([](!s))))))) && (((<>(((p) && ([](r))))) || (<>([](((((r) && (<>(s)))) || (<>(((r) && (X(p)))))))))))),#r#s#p#q,5930,TIMEOUT,300.0
NUSMV_v260,((G(((s) | (!q)))) & (G(((F(!p)) | (F(q))))) & (G(((!r) | (((!p) & (G(!s))))))) & (((F(((p) & (G(r))))) | (F(G(((((r) & (F(s)))) | (F(((r) & (X(p)))))))))))),#r#s#p#q,5930,SAT,0.03
all,(G(Fp3|F!p2)&(F(p0&p2)|(p0&FGp1&Fp1))&G(p1|!p3)&G(!p0|(!p2&G!p1))),#r#s#p#q,5931,UNSAT,no-time
SPIN_v651,(([](((s) || (!q)))) && ([](((<>(!p)) || (<>(q))))) && (((<>(((r) && (p)))) || (((r) && (<>(s)) && (<>([](s))))))) && ([](((!r) || (((!p) && ([](!s)))))))),#r#s#p#q,5931,UNSAT,0.03
NUSMV_v260,((G(((s) | (!q)))) & (G(((F(!p)) | (F(q))))) & (((F(((r) & (p)))) | (((r) & (F(s)) & (F(G(s))))))) & (G(((!r) | (((!p) & (G(!s)))))))),#r#s#p#q,5931,UNSAT,0.03
all,(G(Fp3|F!p2)&G(p1|!p3)&(F(Fp2&p0)WXF(p0&Fp1))&G(!p0|(!p2&G!p1))),#r#s#p#q,5932,DIFF,no-time
SPIN_v651,(([](((s) || (!q)))) && ([](((<>(!p)) || (<>(q))))) && ([](((!r) || (((!p) && ([](!s))))))) && ((([](<>(((r) && (<>(p)))))) || (((<>(((r) && (<>(p))))) U (X(<>(((r) && (<>(s))))))))))),#r#s#p#q,5932,TIMEOUT,300.0
NUSMV_v260,((G(((s) | (!q)))) & (G(((F(!p)) | (F(q))))) & (G(((!r) | (((!p) & (G(!s))))))) & (((G(F(((r) & (F(p)))))) | (((F(((r) & (F(p))))) U (X(F(((r) & (F(s))))))))))),#r#s#p#q,5932,SAT,0.03
all,(G(Fp3|F!p2)&(F(p0&p2)|(p0&F!p1&Fp1))&G(p1|!p3)&G(!p0|(!p2&G!p1))),#r#s#p#q,5933,UNSAT,no-time
SPIN_v651,(([](((s) || (!q)))) && (((((r) && (<>(s)) && (<>(!s)))) || (<>(((r) && (p)))))) && ([](((<>(!p)) || (<>(q))))) && ([](((!r) || (((!p) && ([](!s)))))))),#r#s#p#q,5933,UNSAT,0.03
NUSMV_v260,((G(((s) | (!q)))) & (((((r) & (F(s)) & (F(!s)))) | (F(((r) & (p)))))) & (G(((F(!p)) | (F(q))))) & (G(((!r) | (((!p) & (G(!s)))))))),#r#s#p#q,5933,UNSAT,0.03
all,(G(Fp3|F!p2)&(((p0&Xp1)W(G!p3&G(p2|G!p3)&p2))WGF(p0&p2))&G(p1|!p3)&G(!p0|(!p2&G!p1))),#r#s#p#q,5934,DIFF,no-time
SPIN_v651,(([](((s) || (!q)))) && ([](((<>(!p)) || (<>(q))))) && ([](((!r) || (((!p) && ([](!s))))))) && ((([]((((([](r)) && ([](X(s))))) || (((((r) && (X(s)))) U (((p) && ([](!q)) && ([](((p) || ([](!q)))))))))))) || ((((((([](r)) && ([](X(s))))) || (((((r) && (X(s)))) U (((p) && ([](!q)) && ([](((p) || ([](!q))))))))))) U ([](<>(((r) && (p)))))))))),#r#s#p#q,5934,TIMEOUT,300.0
NUSMV_v260,((G(((s) | (!q)))) & (G(((F(!p)) | (F(q))))) & (G(((!r) | (((!p) & (G(!s))))))) & (((G(((((G(r)) & (G(X(s))))) | (((((r) & (X(s)))) U (((p) & (G(!q)) & (G(((p) | (G(!q)))))))))))) | (((((((G(r)) & (G(X(s))))) | (((((r) & (X(s)))) U (((p) & (G(!q)) & (G(((p) | (G(!q))))))))))) U (G(F(((r) & (p)))))))))),#r#s#p#q,5934,UNSAT,0.03
all,(G(Fp3|F!p2)&(F(p0&p1)|F(p0&p2))&G(p1|!p3)&G(!p0|(!p2&G!p1))),#r#s#p#q,5935,UNSAT,no-time
SPIN_v651,(([](((s) || (!q)))) && (((<>(((r) && (s)))) || (<>(((r) && (p)))))) && ([](((<>(!p)) || (<>(q))))) && ([](((!r) || (((!p) && ([](!s)))))))),#r#s#p#q,5935,UNSAT,0.03
NUSMV_v260,((G(((s) | (!q)))) & (((F(((r) & (s)))) | (F(((r) & (p)))))) & (G(((F(!p)) | (F(q))))) & (G(((!r) | (((!p) & (G(!s)))))))),#r#s#p#q,5935,UNSAT,0.03
all,((F(p0&Fp3)|F(p2&G!p3))&G(Fp3|F!p2)&G(p1|!p3)&G(!p0|(!p2&G!p1))),#r#s#p#q,5936,SAT,no-time
SPIN_v651,(([](((s) || (!q)))) && ([](((<>(!p)) || (<>(q))))) && (((<>(((r) && (<>(q))))) || (<>(((p) && ([](!q))))))) && ([](((!r) || (((!p) && ([](!s)))))))),#r#s#p#q,5936,SAT,0.03
NUSMV_v260,((G(((s) | (!q)))) & (G(((F(!p)) | (F(q))))) & (((F(((r) & (F(q))))) | (F(((p) & (G(!q))))))) & (G(((!r) | (((!p) & (G(!s)))))))),#r#s#p#q,5936,SAT,0.03
all,(G(Fp3|F!p2)&G(p1|!p3)&G(!p0|(!p2&G!p1))&(X(p2&G!p3)|F(p0&Fp1))),#r#s#p#q,5937,SAT,no-time
SPIN_v651,(([](((s) || (!q)))) && ([](((<>(!p)) || (<>(q))))) && (((<>(((r) && (<>(s))))) || (X(((p) && ([](!q))))))) && ([](((!r) || (((!p) && ([](!s)))))))),#r#s#p#q,5937,SAT,0.03
NUSMV_v260,((G(((s) | (!q)))) & (G(((F(!p)) | (F(q))))) & (((F(((r) & (F(s))))) | (X(((p) & (G(!q))))))) & (G(((!r) | (((!p) & (G(!s)))))))),#r#s#p#q,5937,SAT,0.03
all,(G(Fp3|F!p2)&(F(p0&Fp1)|(p2&G!p3))&G(p1|!p3)&G(!p0|(!p2&G!p1))),#r#s#p#q,5938,DIFF-SAT-UNSAT,no-time
SPIN_v651,(([](((s) || (!q)))) && ([](((<>(!p)) || (<>(q))))) && (((((p) && ([](!q)))) || (<>(((r) && (<>(s))))))) && ([](((!r) || (((!p) && ([](!s)))))))),#r#s#p#q,5938,UNSAT,0.03
NUSMV_v260,((G(((s) | (!q)))) & (G(((F(!p)) | (F(q))))) & (((((p) & (G(!q)))) | (F(((r) & (F(s))))))) & (G(((!r) | (((!p) & (G(!s)))))))),#r#s#p#q,5938,SAT,0.03
all,(G(Fp3|F!p2)&((p0&Fp1)|F(p2&G!p3))&G(p1|!p3)&G(!p0|(!p2&G!p1))),#r#s#p#q,5939,SAT,no-time
SPIN_v651,(([](((s) || (!q)))) && ([](((<>(!p)) || (<>(q))))) && (((((r) && (<>(s)))) || (<>(((p) && ([](!q))))))) && ([](((!r) || (((!p) && ([](!s)))))))),#r#s#p#q,5939,SAT,0.03
NUSMV_v260,((G(((s) | (!q)))) & (G(((F(!p)) | (F(q))))) & (((((r) & (F(s)))) | (F(((p) & (G(!q))))))) & (G(((!r) | (((!p) & (G(!s)))))))),#r#s#p#q,5939,SAT,0.03
all,G(p1|!p3),#r#s#p#q,5940,SAT,no-time
SPIN_v651,[](((s) || (!q))),#r#s#p#q,5940,SAT,0.03
NUSMV_v260,G(((s) | (!q))),#r#s#p#q,5940,SAT,0.03
all,(G(!p2|Fp3)&G(p2|(!p0&!p2))),#r#s#p#q,5941,SAT,no-time
SPIN_v651,(([](((p) || (((!r) && (!p)))))) && ([](((!p) || (<>(q)))))),#r#s#p#q,5941,SAT,0.03
NUSMV_v260,((G(((p) | (((!r) & (!p)))))) & (G(((!p) | (F(q)))))),#r#s#p#q,5941,SAT,0.03
all,(G(p2|(!p0&!p2))&G(!p2|Fp3)&G(p1|!p3)),#r#s#p#q,5942,SAT,no-time
SPIN_v651,(([](((s) || (!q)))) && ([](((p) || (((!r) && (!p)))))) && ([](((!p) || (<>(q)))))),#r#s#p#q,5942,SAT,0.03
NUSMV_v260,((G(((s) | (!q)))) & (G(((p) | (((!r) & (!p)))))) & (G(((!p) | (F(q)))))),#r#s#p#q,5942,SAT,0.03
all,(G(!p2|Fp3)&G(p2|(!p0&!p2))&G(p1|!p3)&((Fp2&p0)|GF(p0&Fp1))),#r#s#p#q,5943,SAT,no-time
SPIN_v651,(([](((s) || (!q)))) && ([](((p) || (((!r) && (!p)))))) && ([](((!p) || (<>(q))))) && (((((r) && (<>(p)))) || ([](<>(((r) && (<>(s))))))))),#r#s#p#q,5943,SAT,0.03
NUSMV_v260,((G(((s) | (!q)))) & (G(((p) | (((!r) & (!p)))))) & (G(((!p) | (F(q))))) & (((((r) & (F(p)))) | (G(F(((r) & (F(s))))))))),#r#s#p#q,5943,SAT,0.03
all,(G(!p2|Fp3)&G(p2|(!p0&!p2))&G(p1|!p3)&((p0&Fp1)|F(p0&Xp2))),#r#s#p#q,5944,SAT,no-time
SPIN_v651,(([](((s) || (!q)))) && ([](((p) || (((!r) && (!p)))))) && ([](((!p) || (<>(q))))) && (((((r) && (<>(s)))) || (<>(((r) && (X(p)))))))),#r#s#p#q,5944,SAT,0.03
NUSMV_v260,((G(((s) | (!q)))) & (G(((p) | (((!r) & (!p)))))) & (G(((!p) | (F(q))))) & (((((r) & (F(s)))) | (F(((r) & (X(p)))))))),#r#s#p#q,5944,SAT,0.03
all,(G(!p2|Fp3)&G(p2|(!p0&!p2))&G(p1|!p3)&(F(p0&Fp1)WF(p2&G!p3))),#r#s#p#q,5945,SAT,no-time
SPIN_v651,(([](((s) || (!q)))) && ([](((p) || (((!r) && (!p)))))) && ([](((!p) || (<>(q))))) && (((<>(((p) && ([](!q))))) || ([](<>(((r) && (<>(s))))))))),#r#s#p#q,5945,SAT,0.03
NUSMV_v260,((G(((s) | (!q)))) & (G(((p) | (((!r) & (!p)))))) & (G(((!p) | (F(q))))) & (((F(((p) & (G(!q))))) | (G(F(((r) & (F(s))))))))),#r#s#p#q,5945,SAT,0.03
all,(X((p0&Fp1)|F(p0&Xp2))&G(!p2|Fp3)&G(p2|(!p0&!p2))&G(p1|!p3)),#r#s#p#q,5946,SAT,no-time
SPIN_v651,(([](((s) || (!q)))) && ([](((p) || (((!r) && (!p)))))) && ([](((!p) || (<>(q))))) && (X(((((r) && (<>(s)))) || (<>(((r) && (X(p))))))))),#r#s#p#q,5946,SAT,0.03
NUSMV_v260,((G(((s) | (!q)))) & (G(((p) | (((!r) & (!p)))))) & (G(((!p) | (F(q))))) & (X(((((r) & (F(s)))) | (F(((r) & (X(p))))))))),#r#s#p#q,5946,SAT,0.03
all,(G(!p2|Fp3)&(X(p2&G!p3)U((p2&G!p1)|F(p0&Fp1)))&G(p2|(!p0&!p2))&G(p1|!p3)),#r#s#p#q,5947,SAT,no-time
SPIN_v651,(([](((s) || (!q)))) && ([](((p) || (((!r) && (!p)))))) && ([](((!p) || (<>(q))))) && (((X(((p) && ([](!q))))) U (((((p) && ([](!s)))) || (<>(((r) && (<>(s)))))))))),#r#s#p#q,5947,SAT,0.03
NUSMV_v260,((G(((s) | (!q)))) & (G(((p) | (((!r) & (!p)))))) & (G(((!p) | (F(q))))) & (((X(((p) & (G(!q))))) U (((((p) & (G(!s)))) | (F(((r) & (F(s)))))))))),#r#s#p#q,5947,SAT,0.03
all,(G(!p2|Fp3)&X((p2&G!p1)|(GFp1&Gp0))&G(p2|(!p0&!p2))&G(p1|!p3)),#r#s#p#q,5948,SAT,no-time
SPIN_v651,(([](((s) || (!q)))) && ([](((p) || (((!r) && (!p)))))) && ([](((!p) || (<>(q))))) && (X(((((p) && ([](!s)))) || ((([](r)) && ([](<>(s))))))))),#r#s#p#q,5948,SAT,0.03
NUSMV_v260,((G(((s) | (!q)))) & (G(((p) | (((!r) & (!p)))))) & (G(((!p) | (F(q))))) & (X(((((p) & (G(!s)))) | (((G(r)) & (G(F(s))))))))),#r#s#p#q,5948,SAT,0.03
all,(G(!p2|Fp3)&G(p2|(!p0&!p2))&G(p1|!p3)&(F(p2&Gp0)|FG((p0&Fp1)|F(p0&Xp2)))),#r#s#p#q,5949,SAT,no-time
SPIN_v651,(([](((s) || (!q)))) && ([](((p) || (((!r) && (!p)))))) && ([](((!p) || (<>(q))))) && (((<>(((p) && ([](r))))) || (<>([](((((r) && (<>(s)))) || (<>(((r) && (X(p)))))))))))),#r#s#p#q,5949,SAT,0.03
NUSMV_v260,((G(((s) | (!q)))) & (G(((p) | (((!r) & (!p)))))) & (G(((!p) | (F(q))))) & (((F(((p) & (G(r))))) | (F(G(((((r) & (F(s)))) | (F(((r) & (X(p)))))))))))),#r#s#p#q,5949,SAT,0.03
all,(G(!p2|Fp3)&(F(p0&p2)|(p0&FGp1&Fp1))&G(p2|(!p0&!p2))&G(p1|!p3)),#r#s#p#q,5950,SAT,no-time
SPIN_v651,(([](((s) || (!q)))) && ([](((p) || (((!r) && (!p)))))) && ([](((!p) || (<>(q))))) && (((<>(((r) && (p)))) || (((r) && (<>(s)) && (<>([](s)))))))),#r#s#p#q,5950,SAT,0.03
NUSMV_v260,((G(((s) | (!q)))) & (G(((p) | (((!r) & (!p)))))) & (G(((!p) | (F(q))))) & (((F(((r) & (p)))) | (((r) & (F(s)) & (F(G(s)))))))),#r#s#p#q,5950,SAT,0.03
all,(G(!p2|Fp3)&G(p2|(!p0&!p2))&(F(Fp2&p0)WXF(p0&Fp1))&G(p1|!p3)),#r#s#p#q,5951,SAT,no-time
SPIN_v651,(([](((s) || (!q)))) && ([](((p) || (((!r) && (!p)))))) && ([](((!p) || (<>(q))))) && ((([](<>(((r) && (<>(p)))))) || (((<>(((r) && (<>(p))))) U (X(<>(((r) && (<>(s))))))))))),#r#s#p#q,5951,SAT,0.03
NUSMV_v260,((G(((s) | (!q)))) & (G(((p) | (((!r) & (!p)))))) & (G(((!p) | (F(q))))) & (((G(F(((r) & (F(p)))))) | (((F(((r) & (F(p))))) U (X(F(((r) & (F(s))))))))))),#r#s#p#q,5951,SAT,0.03
all,(G(!p2|Fp3)&(F(p0&p2)|(p0&F!p1&Fp1))&G(p2|(!p0&!p2))&G(p1|!p3)),#r#s#p#q,5952,SAT,no-time
SPIN_v651,(([](((s) || (!q)))) && (((((r) && (<>(s)) && (<>(!s)))) || (<>(((r) && (p)))))) && ([](((p) || (((!r) && (!p)))))) && ([](((!p) || (<>(q)))))),#r#s#p#q,5952,SAT,0.03
NUSMV_v260,((G(((s) | (!q)))) & (((((r) & (F(s)) & (F(!s)))) | (F(((r) & (p)))))) & (G(((p) | (((!r) & (!p)))))) & (G(((!p) | (F(q)))))),#r#s#p#q,5952,SAT,0.03
all,(G(!p2|Fp3)&(((p0&Xp1)W(G!p3&G(p2|G!p3)&p2))WGF(p0&p2))&G(p2|(!p0&!p2))&G(p1|!p3)),#r#s#p#q,5953,DIFF,no-time
SPIN_v651,(([](((s) || (!q)))) && ([](((p) || (((!r) && (!p)))))) && ([](((!p) || (<>(q))))) && ((([]((((([](r)) && ([](X(s))))) || (((((r) && (X(s)))) U (((p) && ([](!q)) && ([](((p) || ([](!q)))))))))))) || ((((((([](r)) && ([](X(s))))) || (((((r) && (X(s)))) U (((p) && ([](!q)) && ([](((p) || ([](!q))))))))))) U ([](<>(((r) && (p)))))))))),#r#s#p#q,5953,TIMEOUT,300.0
NUSMV_v260,((G(((s) | (!q)))) & (G(((p) | (((!r) & (!p)))))) & (G(((!p) | (F(q))))) & (((G(((((G(r)) & (G(X(s))))) | (((((r) & (X(s)))) U (((p) & (G(!q)) & (G(((p) | (G(!q)))))))))))) | (((((((G(r)) & (G(X(s))))) | (((((r) & (X(s)))) U (((p) & (G(!q)) & (G(((p) | (G(!q))))))))))) U (G(F(((r) & (p)))))))))),#r#s#p#q,5953,SAT,0.03
all,(G(!p2|Fp3)&(F(p0&p1)|F(p0&p2))&G(p2|(!p0&!p2))&G(p1|!p3)),#r#s#p#q,5954,SAT,no-time
SPIN_v651,(([](((s) || (!q)))) && (((<>(((r) && (s)))) || (<>(((r) && (p)))))) && ([](((p) || (((!r) && (!p)))))) && ([](((!p) || (<>(q)))))),#r#s#p#q,5954,SAT,0.03
NUSMV_v260,((G(((s) | (!q)))) & (((F(((r) & (s)))) | (F(((r) & (p)))))) & (G(((p) | (((!r) & (!p)))))) & (G(((!p) | (F(q)))))),#r#s#p#q,5954,SAT,0.03
all,((F(p0&Fp3)|F(p2&G!p3))&G(!p2|Fp3)&G(p2|(!p0&!p2))&G(p1|!p3)),#r#s#p#q,5955,SAT,no-time
SPIN_v651,(([](((s) || (!q)))) && ([](((p) || (((!r) && (!p)))))) && ([](((!p) || (<>(q))))) && (((<>(((r) && (<>(q))))) || (<>(((p) && ([](!q)))))))),#r#s#p#q,5955,SAT,0.03
NUSMV_v260,((G(((s) | (!q)))) & (G(((p) | (((!r) & (!p)))))) & (G(((!p) | (F(q))))) & (((F(((r) & (F(q))))) | (F(((p) & (G(!q)))))))),#r#s#p#q,5955,SAT,0.03
all,(G(!p2|Fp3)&G(p2|(!p0&!p2))&G(p1|!p3)&(X(p2&G!p3)|F(p0&Fp1))),#r#s#p#q,5956,SAT,no-time
SPIN_v651,(([](((s) || (!q)))) && ([](((p) || (((!r) && (!p)))))) && ([](((!p) || (<>(q))))) && (((<>(((r) && (<>(s))))) || (X(((p) && ([](!q)))))))),#r#s#p#q,5956,SAT,0.03
NUSMV_v260,((G(((s) | (!q)))) & (G(((p) | (((!r) & (!p)))))) & (G(((!p) | (F(q))))) & (((F(((r) & (F(s))))) | (X(((p) & (G(!q)))))))),#r#s#p#q,5956,SAT,0.03
all,(G(!p2|Fp3)&(F(p0&Fp1)|(p2&G!p3))&G(p2|(!p0&!p2))&G(p1|!p3)),#r#s#p#q,5957,SAT,no-time
SPIN_v651,(([](((s) || (!q)))) && ([](((p) || (((!r) && (!p)))))) && ([](((!p) || (<>(q))))) && (((((p) && ([](!q)))) || (<>(((r) && (<>(s)))))))),#r#s#p#q,5957,SAT,0.03
NUSMV_v260,((G(((s) | (!q)))) & (G(((p) | (((!r) & (!p)))))) & (G(((!p) | (F(q))))) & (((((p) & (G(!q)))) | (F(((r) & (F(s)))))))),#r#s#p#q,5957,SAT,0.03
all,(G(!p2|Fp3)&((p0&Fp1)|F(p2&G!p3))&G(p2|(!p0&!p2))&G(p1|!p3)),#r#s#p#q,5958,DIFF-SAT-UNSAT,no-time
SPIN_v651,(([](((s) || (!q)))) && ([](((p) || (((!r) && (!p)))))) && ([](((!p) || (<>(q))))) && (((((r) && (<>(s)))) || (<>(((p) && ([](!q)))))))),#r#s#p#q,5958,UNSAT,0.03
NUSMV_v260,((G(((s) | (!q)))) & (G(((p) | (((!r) & (!p)))))) & (G(((!p) | (F(q))))) & (((((r) & (F(s)))) | (F(((p) & (G(!q)))))))),#r#s#p#q,5958,SAT,0.03
all,G(p1|!p3),#r#s#p#q,5959,SAT,no-time
SPIN_v651,[](((s) || (!q))),#r#s#p#q,5959,SAT,0.03
NUSMV_v260,G(((s) | (!q))),#r#s#p#q,5959,SAT,0.03
all,(G(X(!p1|(p3&X(p3U!p1)))|!p2)&G(!p0|G!p3)),#r#s#p#q,5960,SAT,no-time
SPIN_v651,(([](((!r) || ([](!q))))) && ([](((!p) || (X(((!s) || (((q) && (X(((q) U (!s))))))))))))),#r#s#p#q,5960,SAT,0.03
NUSMV_v260,((G(((!r) | (G(!q))))) & (G(((!p) | (X(((!s) | (((q) & (X(((q) U (!s))))))))))))),#r#s#p#q,5960,SAT,0.03
all,(G(X(!p1|(p3&X(p3U!p1)))|!p2)&G(!p0|G!p3)&G(p1|!p3)),#r#s#p#q,5961,SAT,no-time
SPIN_v651,(([](((s) || (!q)))) && ([](((!r) || ([](!q))))) && ([](((!p) || (X(((!s) || (((q) && (X(((q) U (!s))))))))))))),#r#s#p#q,5961,SAT,0.03
NUSMV_v260,((G(((s) | (!q)))) & (G(((!r) | (G(!q))))) & (G(((!p) | (X(((!s) | (((q) & (X(((q) U (!s))))))))))))),#r#s#p#q,5961,SAT,0.03
all,(G(!p2|X(p3U!p1))&G(!p0|G!p3)&G(p1|!p3)&((Fp2&p0)|GF(p0&Fp1))),#r#s#p#q,5962,DIFF,no-time
SPIN_v651,(([](((s) || (!q)))) && ([](((!r) || ([](!q))))) && ([](((!p) || (X(((q) U (!s))))))) && (((((r) && (<>(p)))) || ([](<>(((r) && (<>(s))))))))),#r#s#p#q,5962,TIMEOUT,300.0
NUSMV_v260,((G(((s) | (!q)))) & (G(((!r) | (G(!q))))) & (G(((!p) | (X(((q) U (!s))))))) & (((((r) & (F(p)))) | (G(F(((r) & (F(s))))))))),#r#s#p#q,5962,SAT,0.03
all,(G(!p2|X(p3U!p1))&G(!p0|G!p3)&G(p1|!p3)&((p0&Fp1)|F(p0&Xp2))),#r#s#p#q,5963,SAT,no-time
SPIN_v651,(([](((s) || (!q)))) && ([](((!r) || ([](!q))))) && (((((r) && (<>(s)))) || (<>(((r) && (X(p))))))) && ([](((!p) || (X(((q) U (!s)))))))),#r#s#p#q,5963,SAT,0.03
NUSMV_v260,((G(((s) | (!q)))) & (G(((!r) | (G(!q))))) & (((((r) & (F(s)))) | (F(((r) & (X(p))))))) & (G(((!p) | (X(((q) U (!s)))))))),#r#s#p#q,5963,SAT,0.03
all,(G(!p2|X(p3U!p1))&G(!p0|G!p3)&G(p1|!p3)&(F(p0&Fp1)WF(p2&G!p3))),#r#s#p#q,5964,DIFF,no-time
SPIN_v651,(([](((s) || (!q)))) && ([](((!r) || ([](!q))))) && ([](((!p) || (X(((q) U (!s))))))) && (((<>(((p) && ([](!q))))) || ([](<>(((r) && (<>(s))))))))),#r#s#p#q,5964,TIMEOUT,300.0
NUSMV_v260,((G(((s) | (!q)))) & (G(((!r) | (G(!q))))) & (G(((!p) | (X(((q) U (!s))))))) & (((F(((p) & (G(!q))))) | (G(F(((r) & (F(s))))))))),#r#s#p#q,5964,SAT,0.03
all,(G(!p2|X(p3U!p1))&G(!p0|G!p3)&G(p1|!p3)&X((p0&Fp1)|F(p0&Xp2))),#r#s#p#q,5965,SAT,no-time
SPIN_v651,(([](((s) || (!q)))) && ([](((!r) || ([](!q))))) && ([](((!p) || (X(((q) U (!s))))))) && (X(((((r) && (<>(s)))) || (<>(((r) && (X(p))))))))),#r#s#p#q,5965,SAT,0.03
NUSMV_v260,((G(((s) | (!q)))) & (G(((!r) | (G(!q))))) & (G(((!p) | (X(((q) U (!s))))))) & (X(((((r) & (F(s)))) | (F(((r) & (X(p))))))))),#r#s#p#q,5965,SAT,0.03
all,(G(!p2|X(p3U!p1))&G(!p0|G!p3)&(X(p2&G!p3)U((p2&G!p1)|F(p0&Fp1)))&G(p1|!p3)),#r#s#p#q,5966,SAT,no-time
SPIN_v651,(([](((s) || (!q)))) && ([](((!r) || ([](!q))))) && ([](((!p) || (X(((q) U (!s))))))) && (((X(((p) && ([](!q))))) U (((((p) && ([](!s)))) || (<>(((r) && (<>(s)))))))))),#r#s#p#q,5966,SAT,0.03
NUSMV_v260,((G(((s) | (!q)))) & (G(((!r) | (G(!q))))) & (G(((!p) | (X(((q) U (!s))))))) & (((X(((p) & (G(!q))))) U (((((p) & (G(!s)))) | (F(((r) & (F(s)))))))))),#r#s#p#q,5966,SAT,0.03
